5116,15N,91
5117,1H,350
5117,15N,68
5119,1H,436
5119,13C,266
5119,15N,88
5120,1H,232
5121,1H,638
5122,1H,687
5122,15N,122
5123,1H,123
5123,15N,123
5124,1H,127
5124,15N,127
5125,1H,125
5125,15N,125
5126,1H,614
5126,13C,451
5126,15N,122
5127,1H,493
5127,13C,412
5127,15N,101
5128,1H,556
5128,13C,199
5128,15N,97
5129,1H,544
5129,13C,286
5129,15N,95
5130,1H,606
5130,13C,248
5130,15N,127
5131,1H,492
5131,13C,355
5131,15N,102
5132,1H,207
5132,15N,55
5133,1H,57
5133,13C,56
5133,15N,57
5134,1H,240
5134,31P,27
5135,1H,231
5135,31P,26
5136,1H,70
5137,1H,71
5138,1H,71
5139,1H,68
5140,1H,72
5141,1H,551
5141,13C,343
5141,15N,104
5142,1H,584
5142,13C,374
5142,15N,127
5143,1H,183
5144,1H,163
5145,1H,778
5145,13C,406
5145,15N,150
5147,1H,250
5147,15N,41
5148,1H,406
5148,13C,312
5148,15N,79
5149,1H,195
5150,1H,184
5151,1H,310
5152,1H,299
5155,1H,479
5155,13C,174
5155,15N,86
5156,1H,495
5156,13C,495
5156,15N,151
5157,1H,161
5158,1H,137
5158,13C,287
5158,15N,137
5159,1H,633
5159,13C,452
5159,15N,133
5160,1H,113
5160,13C,79
5161,1H,222
5161,13C,447
5161,15N,222
5162,1H,701
5162,13C,509
5162,15N,117
5163,1H,248
5164,1H,216
5165,1H,743
5165,13C,585
5165,15N,141
5166,1H,364
5166,13C,236
5166,15N,66
5167,1H,234
5169,1H,547
5170,1H,139
5170,13C,128
5170,15N,14
5171,1H,283
5172,1H,391
5172,15N,73
5173,1H,248
5174,1H,374
5174,13C,302
5174,15N,66
5175,1H,505
5175,13C,168
5175,15N,84
5176,1H,186
5176,13C,95
5177,1H,1033
5177,13C,713
5177,15N,172
5178,1H,381
5178,13C,316
5178,15N,85
5179,1H,436
5179,13C,266
5179,15N,77
5180,1H,138
5180,13C,34
5180,15N,39
5181,1H,916
5181,13C,712
5181,15N,183
5182,1H,246
5182,13C,740
5182,15N,246
5183,1H,236
5183,15N,17
5184,1H,214
5185,1H,605
5185,13C,444
5185,15N,97
5186,1H,184
5186,13C,260
5186,15N,85
5187,1H,465
5187,13C,389
5187,15N,92
5188,1H,109
5189,1H,584
5189,13C,431
5189,15N,105
5190,1H,175
5190,13C,366
5190,15N,175
5191,1H,167
5191,13C,341
5191,15N,167
5192,1H,248
5193,1H,18
5194,1H,958
5194,13C,715
5194,15N,161
5197,1H,604
5197,13C,64
5198,1H,110
5198,13C,82
5198,15N,18
5199,1H,325
5199,15N,65
5200,1H,165
5200,13C,274
5200,15N,89
5201,1H,57
5201,13C,21
5202,1H,902
5202,13C,590
5202,15N,200
5203,1H,232
5203,13C,138
5203,15N,44
5204,1H,474
5204,13C,258
5204,15N,70
5205,1H,230
5206,1H,433
5206,13C,332
5206,15N,93
5207,1H,442
5208,1H,230
5208,13C,621
5208,15N,168
5209,1H,220
5209,13C,505
5209,15N,164
5210,1H,235
5210,13C,135
5210,15N,44
5211,1H,793
5211,13C,554
5211,15N,126
5212,1H,773
5212,13C,557
5212,15N,133
5213,1H,373
5213,15N,73
5214,1H,295
5215,1H,95
5216,1H,98
5217,1H,373
5217,13C,261
5217,15N,67
5218,1H,399
5218,13C,551
5218,15N,196
5219,1H,180
5219,13C,533
5219,15N,180
5220,1H,656
5220,13C,386
5220,15N,115
5221,1H,437
5221,13C,448
5221,15N,108
5222,1H,698
5222,13C,404
5222,15N,133
5223,1H,370
5223,13C,178
5223,15N,68
5224,1H,676
5224,13C,492
5224,15N,127
5225,1H,521
5225,13C,408
5225,15N,89
5226,1H,557
5226,13C,420
5226,15N,101
5227,1H,115
5227,13C,87
5227,15N,25
5228,1H,617
5228,13C,480
5228,15N,119
5231,1H,482
5231,13C,477
5231,15N,134
5232,1H,1060
5232,13C,823
5232,15N,184
5233,1H,479
5233,13C,399
5233,15N,128
5234,1H,247
5234,13C,672
5234,15N,246
5235,1H,631
5235,13C,453
5235,15N,111
5236,1H,333
5236,15N,76
5237,1H,300
5237,13C,161
5237,15N,66
5238,1H,333
5238,15N,55
5239,1H,404
5239,15N,108
5240,15N,111
5241,1H,620
5241,15N,111
5242,1H,386
5242,13C,257
5242,15N,76
5243,1H,343
5244,1H,253
5244,13C,395
5244,15N,131
5245,1H,101
5245,31P,13
5246,1H,475
5247,1H,432
5247,13C,377
5247,15N,99
5248,1H,180
5249,1H,73
5249,13C,32
5249,15N,35
5250,1H,409
5250,13C,298
5250,15N,71
5251,1H,253
5251,13C,262
5251,15N,86
5252,1H,80
5253,1H,84
5254,1H,75
5254,13C,43
5255,1H,452
5256,1H,147
5256,13C,110
5256,15N,16
5256,31P,17
5257,1H,253
5259,1H,131
5259,13C,102
5259,15N,13
5259,31P,14
5260,1H,32
5260,13C,14
5260,15N,17
5261,1H,778
5261,13C,589
5261,15N,141
5262,1H,365
5262,15N,62
5263,1H,528
5263,13C,318
5263,15N,175
5264,1H,241
5265,1H,267
5266,1H,125
5266,13C,270
5266,15N,125
5267,1H,766
5267,13C,650
5267,15N,162
5268,1H,267
5269,1H,659
5269,13C,494
5269,15N,130
5270,1H,213
5270,13C,340
5270,15N,111
5271,1H,101
5271,13C,48
5271,15N,50
5272,1H,170
5272,15N,31
5273,1H,164
5274,1H,148
5275,1H,856
5275,13C,573
5275,15N,168
5276,1H,269
5276,13C,183
5276,15N,53
5277,1H,111
5278,1H,173
5278,13C,36
5278,15N,66
5279,1H,398
5280,1H,775
5280,13C,548
5280,15N,133
5281,1H,86
5282,1H,68
5282,13C,35
5282,15N,9
5282,31P,6
5283,1H,362
5284,1H,813
5284,15N,148
5285,1H,810
5285,15N,146
5286,1H,144
5286,13C,430
5286,15N,144
5287,1H,144
5287,15N,144
5288,1H,114
5288,13C,198
5288,15N,114
5289,1H,266
5290,1H,143
5291,1H,109
5292,1H,250
5293,1H,111
5293,13C,47
5293,15N,21
5294,1H,397
5294,13C,181
5294,15N,103
5295,1H,261
5296,1H,241
5297,1H,657
5297,13C,518
5297,15N,132
5298,1H,446
5298,13C,187
5298,15N,98
5299,1H,939
5299,13C,749
5299,15N,213
5300,1H,331
5300,13C,496
5300,15N,175
5301,1H,20
5301,13C,14
5303,1H,644
5303,13C,371
5303,15N,117
5304,1H,453
5304,15N,82
5305,1H,313
5305,13C,462
5305,15N,154
5306,1H,665
5306,13C,557
5306,15N,146
5308,1H,542
5308,13C,455
5308,15N,108
5309,1H,595
5309,13C,393
5309,15N,116
5310,1H,675
5310,13C,460
5310,15N,133
5311,1H,531
5311,13C,389
5311,15N,101
5312,1H,430
5312,13C,296
5312,15N,122
5313,1H,586
5313,13C,463
5313,15N,136
5314,1H,598
5314,13C,232
5314,15N,112
5315,1H,674
5315,13C,499
5315,15N,120
5316,1H,1312
5316,13C,1138
5316,15N,273
5317,1H,409
5317,13C,196
5317,15N,78
5318,1H,98
5318,15N,98
5319,1H,883
5319,15N,159
5320,1H,768
5320,15N,142
5321,1H,164
5322,1H,384
5323,1H,362
5323,15N,85
5324,1H,847
5324,13C,452
5324,15N,160
5325,1H,323
5326,1H,431
5326,13C,349
5326,15N,83
5327,1H,785
5327,13C,467
5327,15N,154
5328,1H,461
5328,13C,370
5328,15N,87
5329,1H,427
5329,13C,365
5329,15N,85
5332,1H,522
5332,13C,523
5332,15N,170
5333,1H,708
5333,15N,115
5334,1H,410
5334,13C,361
5334,15N,115
5335,1H,341
5335,13C,256
5335,15N,61
5337,1H,464
5337,13C,374
5337,15N,92
5338,1H,214
5338,15N,42
5339,1H,43
5340,1H,178
5340,13C,524
5340,15N,178
5341,1H,172
5341,13C,290
5341,15N,156
5342,1H,228
5344,1H,438
5344,15N,113
5345,1H,1023
5345,13C,458
5345,15N,138
5346,1H,351
5347,1H,742
5347,13C,552
5347,15N,139
5348,1H,307
5349,1H,696
5349,13C,317
5349,15N,89
5350,1H,237
5350,13C,276
5350,15N,134
5351,1H,80
5351,13C,223
5351,15N,80
5352,1H,971
5352,13C,847
5352,15N,211
5353,1H,142
5353,15N,141
5354,1H,656
5354,13C,502
5354,15N,120
5355,1H,370
5355,13C,572
5355,15N,192
5356,1H,441
5356,13C,312
5356,15N,66
5357,1H,528
5357,13C,388
5357,15N,89
5358,1H,93
5358,13C,109
5358,15N,53
5359,1H,197
5359,13C,196
5359,15N,53
5360,1H,417
5361,1H,587
5361,13C,186
5361,15N,67
5362,1H,161
5362,13C,481
5362,15N,161
5363,1H,754
5363,13C,322
5363,15N,98
5364,1H,396
5365,1H,589
5365,13C,184
5365,15N,89
5366,1H,791
5366,13C,575
5366,15N,127
5368,1H,164
5368,13C,474
5368,15N,164
5369,1H,144
5370,1H,261
5371,1H,211
5371,13C,41
5371,15N,14
5372,1H,589
5373,1H,644
5373,13C,450
5373,15N,115
5374,1H,749
5374,15N,126
5375,1H,322
5376,1H,69
5376,13C,36
5376,15N,10
5377,1H,584
5377,13C,400
5377,15N,95
5378,1H,672
5378,13C,321
5378,15N,130
5379,1H,225
5379,15N,30
5381,1H,354
5382,1H,404
5382,13C,384
5382,15N,194
5383,1H,300
5384,1H,109
5385,1H,112
5386,1H,518
5386,13C,281
5386,15N,90
5387,1H,476
5387,13C,340
5387,15N,82
5388,1H,486
5388,13C,355
5388,15N,87
5389,1H,663
5389,13C,490
5389,15N,117
5390,1H,286
5390,13C,193
5390,15N,62
5391,1H,536
5391,13C,374
5391,15N,104
5392,1H,469
5392,13C,363
5392,15N,89
5393,1H,714
5393,13C,542
5393,15N,173
5394,1H,95
5395,1H,93
5396,1H,924
5396,15N,172
5397,1H,734
5397,13C,500
5397,15N,134
5398,1H,1036
5398,13C,779
5398,15N,183
5399,1H,559
5399,13C,432
5399,15N,112
5400,1H,224
5401,1H,535
5401,13C,412
5401,15N,99
5402,1H,533
5402,13C,313
5402,15N,101
5403,1H,57
5403,13C,161
5403,15N,57
5404,1H,847
5404,13C,618
5404,15N,149
5405,1H,191
5406,1H,658
5406,13C,219
5406,15N,103
5407,1H,584
5407,13C,417
5407,15N,115
5408,1H,163
5408,13C,157
5408,15N,80
5409,1H,181
5409,13C,571
5409,15N,181
5410,1H,198
5454,1H,123
5455,1H,733
5455,13C,588
5455,15N,149
5456,1H,183
5456,13C,366
5456,15N,183
5457,1H,147
5458,1H,178
5458,13C,541
5458,15N,178
5459,1H,287
5459,13C,233
5459,15N,51
5461,1H,1251
5461,13C,724
5461,15N,234
5462,1H,223
5462,13C,683
5462,15N,223
5463,1H,106
5464,1H,192
5465,1H,498
5465,13C,380
5465,15N,82
5466,1H,348
5466,15N,72
5467,1H,480
5467,13C,345
5467,15N,87
5468,1H,468
5468,13C,748
5468,15N,240
5469,1H,297
5470,1H,293
5471,1H,654
5471,13C,2046
5471,15N,654
5472,1H,282
5472,13C,205
5472,15N,60
5473,1H,276
5473,13C,204
5473,15N,61
5474,1H,218
5474,13C,697
5474,15N,218
5475,1H,452
5476,1H,71
5477,1H,48
5477,13C,28
5478,1H,53
5479,1H,48
5480,1H,963
5480,13C,664
5480,15N,157
5481,1H,433
5481,13C,321
5481,15N,75
5482,1H,689
5482,13C,353
5482,15N,122
5483,1H,1054
5483,13C,630
5483,15N,202
5484,1H,142
5484,13C,433
5484,15N,142
5485,1H,570
5485,13C,300
5485,15N,96
5486,1H,184
5487,1H,193
5488,1H,68
5489,1H,47
5490,1H,855
5490,13C,558
5490,15N,156
5491,1H,238
5491,13C,36
5492,1H,401
5492,15N,89
5493,1H,106
5493,13C,312
5493,15N,106
5494,1H,252
5495,1H,170
5496,1H,458
5496,13C,333
5496,15N,78
5497,1H,581
5497,13C,469
5497,15N,121
5498,1H,551
5498,13C,395
5498,15N,86
5499,1H,472
5499,13C,369
5499,15N,84
5500,1H,148
5500,13C,216
5500,15N,72
5501,1H,112
5502,1H,107
5503,1H,460
5504,1H,732
5504,13C,352
5504,15N,122
5505,1H,554
5505,13C,429
5505,15N,104
5506,1H,636
5506,13C,348
5506,15N,107
5507,1H,121
5507,13C,128
5507,15N,121
5508,1H,121
5508,13C,128
5508,15N,121
5509,1H,121
5509,13C,128
5509,15N,121
5510,1H,118
5510,13C,120
5510,15N,119
5511,1H,138
5511,13C,261
5511,15N,138
5512,1H,541
5513,1H,810
5513,13C,604
5513,15N,137
5514,1H,319
5514,13C,536
5514,15N,184
5515,1H,506
5515,13C,311
5515,15N,85
5516,1H,753
5516,13C,560
5516,15N,128
5517,1H,541
5517,13C,289
5517,15N,101
5518,1H,52
5518,13C,51
5518,15N,52
5519,1H,52
5519,13C,51
5519,15N,52
5520,1H,51
5520,15N,51
5521,1H,50
5521,15N,50
5522,1H,220
5522,13C,400
5522,15N,131
5523,1H,246
5524,1H,654
5524,13C,484
5524,15N,131
5525,1H,198
5525,13C,72
5527,1H,226
5528,1H,219
5529,1H,503
5529,15N,104
5530,1H,124
5531,1H,121
5532,1H,871
5532,13C,646
5532,15N,147
5534,1H,138
5534,13C,134
5534,15N,68
5535,1H,437
5536,1H,502
5536,13C,463
5536,15N,109
5537,1H,470
5537,13C,295
5537,15N,77
5538,1H,675
5538,13C,364
5538,15N,104
5539,1H,469
5539,13C,309
5539,15N,72
5540,1H,698
5540,13C,546
5540,15N,144
5541,1H,808
5541,15N,126
5542,1H,66
5543,1H,104
5544,1H,562
5544,13C,362
5544,15N,92
5545,1H,541
5545,13C,366
5545,15N,98
5547,1H,512
5547,13C,462
5547,15N,235
5548,1H,30
5548,15N,30
5549,1H,222
5549,15N,31
5550,1H,260
5550,15N,64
5551,1H,409
5552,1H,534
5552,13C,334
5552,15N,124
5553,1H,202
5553,13C,29
5553,15N,11
5553,31P,18
5554,1H,726
5554,13C,522
5554,15N,122
5556,1H,269
5557,1H,291
5557,13C,889
5557,15N,291
5558,1H,423
5558,13C,296
5558,15N,97
5559,1H,117
5559,13C,67
5560,1H,607
5560,13C,435
5560,15N,104
5561,1H,491
5561,15N,87
5562,1H,49
5563,1H,435
5563,13C,317
5563,15N,83
5564,1H,699
5564,13C,548
5564,15N,116
5565,1H,517
5565,13C,394
5565,15N,97
5566,1H,689
5566,13C,451
5566,15N,167
5567,1H,533
5567,13C,351
5567,15N,110
5568,1H,581
5568,13C,425
5568,15N,92
5570,1H,743
5570,13C,580
5570,15N,166
5571,1H,796
5571,13C,657
5571,15N,175
5572,1H,423
5572,13C,226
5572,15N,93
5573,1H,385
5573,13C,316
5573,15N,82
5574,1H,57
5575,1H,55
5576,1H,1103
5576,13C,649
5576,15N,194
5577,1H,1087
5577,13C,659
5577,15N,187
5578,1H,824
5578,13C,550
5578,15N,148
5579,1H,806
5579,13C,551
5579,15N,143
5580,1H,88
5581,1H,82
5582,1H,92
5583,1H,339
5584,13C,224
5585,1H,90
5586,1H,77
5586,31P,8
5587,1H,77
5587,31P,8
5588,1H,80
5588,31P,8
5589,1H,717
5589,13C,552
5589,15N,130
5590,1H,437
5590,13C,425
5590,15N,115
5591,1H,437
5591,13C,368
5591,15N,100
5592,1H,192
5592,13C,270
5592,15N,92
5593,1H,99
5593,13C,195
5593,15N,99
5594,1H,259
5594,13C,141
5594,15N,46
5595,1H,696
5595,13C,596
5595,15N,148
5596,1H,608
5596,13C,454
5596,15N,108
5597,1H,375
5597,15N,75
5598,1H,627
5598,13C,460
5598,15N,102
5599,1H,676
5599,13C,668
5599,15N,170
5600,1H,371
5600,13C,310
5600,15N,111
5601,1H,476
5601,13C,550
5601,15N,159
5602,1H,716
5602,13C,535
5602,15N,133
5603,1H,541
5603,13C,268
5603,15N,95
5604,1H,328
5604,15N,72
5605,1H,890
5605,13C,630
5605,15N,157
5606,1H,622
5606,13C,441
5606,15N,123
5607,1H,121
5607,15N,25
5608,1H,58
5608,13C,34
5608,15N,6
5609,1H,128
5610,1H,221
5610,13C,162
5610,15N,37
5613,1H,62
5614,1H,77
5614,31P,8
5615,1H,528
5615,13C,375
5615,15N,92
5616,1H,451
5616,13C,280
5616,15N,85
5617,1H,342
5618,1H,634
5618,13C,1230
5618,15N,332
5619,1H,181
5619,13C,447
5619,15N,136
5620,1H,387
5620,13C,281
5620,15N,58
5621,1H,320
5621,13C,180
5621,15N,64
5622,1H,474
5622,13C,241
5622,15N,80
5623,1H,690
5623,13C,607
5623,15N,137
5624,1H,629
5624,13C,374
5624,15N,107
5625,1H,666
5626,1H,145
5626,13C,318
5626,15N,145
5627,1H,1559
5627,13C,902
5627,15N,266
5628,1H,1018
5628,13C,561
5628,15N,175
5629,1H,599
5629,13C,440
5629,15N,118
5630,1H,864
5630,13C,612
5630,15N,161
5631,1H,642
5631,13C,441
5631,15N,107
5632,1H,262
5632,13C,201
5632,15N,25
5633,1H,534
5633,13C,343
5633,15N,97
5634,1H,92
5634,13C,75
5635,1H,91
5635,13C,74
5636,1H,92
5636,13C,75
5637,1H,91
5637,13C,74
5638,1H,90
5638,13C,73
5639,1H,91
5639,13C,74
5640,1H,90
5640,13C,73
5641,1H,91
5641,13C,74
5642,1H,92
5642,13C,75
5643,1H,91
5643,13C,74
5644,1H,92
5644,13C,75
5645,1H,91
5645,13C,74
5646,1H,90
5646,13C,73
5647,1H,91
5647,13C,74
5648,1H,90
5648,13C,73
5649,1H,91
5649,13C,74
5650,1H,589
5650,13C,413
5650,15N,100
5651,1H,66
5651,15N,61
5652,1H,215
5653,1H,444
5653,13C,343
5653,15N,93
5654,1H,290
5654,13C,250
5654,15N,61
5655,1H,203
5655,13C,138
5655,15N,15
5656,1H,122
5656,13C,235
5656,15N,83
5657,1H,682
5657,13C,390
5657,15N,119
5658,1H,148
5658,13C,455
5658,15N,148
5659,1H,939
5659,13C,683
5659,15N,159
5660,1H,39
5661,1H,454
5661,13C,320
5661,15N,102
5662,1H,447
5662,13C,183
5662,15N,99
5663,1H,508
5663,13C,282
5663,15N,100
5664,1H,457
5664,15N,95
5665,1H,264
5665,13C,203
5665,15N,47
5666,1H,199
5666,13C,588
5666,15N,199
5667,1H,223
5668,1H,1046
5668,13C,786
5668,15N,193
5669,1H,148
5669,13C,109
5669,15N,30
5670,1H,253
5671,31P,22
5672,1H,313
5673,1H,144
5674,1H,203
5675,1H,174
5676,1H,400
5677,1H,675
5677,13C,560
5677,15N,143
5678,1H,795
5678,13C,608
5678,15N,143
5679,1H,686
5679,13C,515
5679,15N,151
5680,1H,937
5680,13C,533
5680,15N,194
5681,1H,85
5682,1H,340
5682,13C,239
5682,15N,58
5683,1H,576
5683,13C,449
5683,15N,105
5684,1H,303
5684,13C,274
5684,15N,90
5685,1H,703
5685,13C,572
5685,15N,139
5686,1H,1242
5686,13C,872
5686,15N,208
5687,1H,616
5687,13C,414
5687,15N,119
5688,1H,2376
5688,13C,780
5688,15N,372
5689,1H,779
5689,13C,548
5689,15N,147
5690,1H,364
5690,13C,254
5690,15N,71
5691,1H,441
5691,13C,333
5691,15N,76
5692,1H,390
5692,13C,227
5692,15N,71
5693,1H,190
5693,13C,608
5693,15N,190
5694,1H,53
5695,1H,445
5695,13C,355
5695,15N,78
5696,1H,481
5696,13C,335
5696,15N,92
5697,1H,352
5697,15N,82
5698,1H,364
5698,15N,80
5699,1H,132
5700,1H,370
5700,13C,608
5700,15N,200
5701,1H,844
5701,13C,680
5701,15N,157
5702,1H,199
5702,13C,126
5702,15N,40
5703,1H,204
5703,13C,66
5703,31P,1
5704,1H,487
5704,13C,414
5704,15N,93
5705,1H,140
5705,13C,132
5705,15N,47
5705,31P,14
5706,1H,395
5706,13C,345
5706,15N,103
5707,1H,498
5707,13C,344
5707,15N,92
5708,1H,161
5709,1H,336
5709,13C,342
5709,15N,115
5710,1H,463
5710,13C,288
5710,15N,86
5711,1H,344
5711,13C,211
5711,15N,68
5712,1H,197
5712,13C,606
5712,15N,197
5713,1H,663
5713,13C,351
5713,15N,126
5714,1H,211
5716,1H,188
5717,1H,92
5718,1H,186
5719,1H,604
5719,13C,470
5719,15N,103
5720,1H,191
5720,15N,191
5721,1H,449
5721,13C,709
5721,15N,233
5722,1H,590
5722,13C,317
5722,15N,79
5723,1H,50
5723,13C,50
5723,15N,50
5724,1H,50
5724,13C,49
5724,15N,50
5725,1H,50
5725,13C,50
5725,15N,50
5726,1H,50
5726,13C,49
5726,15N,50
5727,1H,50
5727,13C,49
5727,15N,50
5728,1H,50
5728,13C,49
5728,15N,50
5729,1H,387
5729,13C,293
5729,15N,68
5730,1H,228
5731,1H,298
5732,1H,399
5733,1H,237
5734,1H,77
5735,1H,158
5736,1H,114
5736,13C,349
5736,15N,110
5737,1H,57
5738,1H,507
5738,13C,263
5738,15N,87
5739,1H,189
5740,1H,139
5740,13C,428
5740,15N,139
5741,1H,725
5741,13C,457
5741,15N,150
5742,1H,925
5742,13C,398
5742,15N,176
5743,1H,124
5743,13C,142
5743,15N,76
5744,1H,292
5744,13C,262
5744,15N,134
5745,1H,424
5745,13C,307
5745,15N,83
5746,1H,202
5746,15N,202
5747,1H,313
5748,1H,691
5748,13C,374
5748,15N,113
5749,1H,267
5750,1H,252
5750,13C,176
5750,15N,51
5751,1H,832
5751,15N,133
5752,1H,194
5752,13C,580
5752,15N,194
5753,1H,328
5753,13C,253
5753,15N,67
5754,1H,390
5754,13C,332
5754,15N,110
5755,1H,847
5755,13C,672
5755,15N,159
5756,1H,1088
5756,13C,809
5756,15N,185
5757,13C,360
5757,15N,90
5758,1H,624
5758,13C,470
5758,15N,122
5759,1H,143
5759,13C,404
5759,15N,143
5760,1H,179
5760,13C,374
5760,15N,179
5761,1H,327
5761,13C,330
5761,15N,105
5762,1H,535
5762,13C,297
5762,15N,108
5763,1H,562
5763,13C,313
5763,15N,102
5764,1H,589
5764,13C,419
5764,15N,111
5765,1H,165
5766,1H,358
5766,13C,328
5766,15N,76
5767,1H,244
5768,1H,373
5768,15N,77
5769,1H,369
5769,15N,77
5770,1H,1229
5770,13C,908
5770,15N,210
5771,1H,266
5771,15N,57
5772,1H,475
5772,13C,481
5772,15N,149
5773,1H,272
5773,13C,237
5774,1H,505
5774,13C,385
5774,15N,112
5775,1H,147
5776,1H,140
5777,1H,145
5778,1H,560
5778,13C,303
5778,15N,86
5779,1H,645
5779,13C,431
5779,15N,110
5780,1H,539
5781,1H,175
5782,1H,618
5783,1H,503
5784,1H,461
5785,1H,567
5785,13C,495
5785,15N,138
5786,1H,517
5786,13C,416
5786,15N,118
5787,1H,636
5787,13C,484
5787,15N,108
5788,1H,699
5788,13C,546
5788,15N,131
5789,1H,750
5789,13C,653
5789,15N,161
5791,1H,485
5791,13C,117
5791,15N,69
5792,1H,587
5792,13C,434
5792,15N,116
5793,1H,177
5793,13C,549
5793,15N,177
5794,1H,827
5794,13C,618
5794,15N,156
5795,1H,542
5796,1H,458
5796,13C,307
5796,15N,96
5797,1H,372
5797,13C,221
5797,15N,73
5798,1H,544
5798,13C,384
5798,15N,99
5799,1H,529
5799,13C,599
5799,15N,206
5800,1H,847
5800,13C,625
5800,15N,154
5801,1H,298
5801,15N,56
5802,1H,242
5802,13C,359
5802,15N,120
5803,1H,572
5804,1H,658
5805,1H,488
5805,13C,357
5805,15N,86
5806,1H,370
5807,1H,571
5807,15N,110
5808,1H,472
5808,13C,269
5808,15N,90
5809,1H,768
5810,1H,369
5810,13C,140
5810,15N,94
5811,1H,47
5812,1H,47
5813,1H,771
5813,13C,552
5813,15N,156
5814,1H,670
5814,13C,584
5814,15N,130
5815,15N,43
5816,1H,168
5816,13C,513
5816,15N,162
5817,1H,165
5817,13C,82
5817,15N,40
5819,1H,762
5819,13C,572
5819,15N,141
5820,1H,951
5820,13C,792
5820,15N,194
5821,1H,668
5821,13C,498
5821,15N,116
5822,1H,701
5822,13C,532
5822,15N,129
5823,1H,1372
5823,13C,1036
5823,15N,248
5824,1H,639
5824,13C,392
5824,15N,99
5825,1H,95
5825,13C,177
5825,15N,95
5826,1H,125
5826,13C,378
5826,15N,125
5827,1H,461
5827,13C,421
5827,15N,98
5828,1H,442
5828,13C,418
5828,15N,97
5829,1H,98
5829,15N,98
5830,1H,98
5830,15N,98
5832,1H,199
5833,1H,820
5833,13C,581
5833,15N,142
5834,1H,155
5834,13C,59
5834,15N,31
5836,1H,593
5836,13C,154
5836,15N,91
5837,1H,129
5838,1H,648
5838,13C,380
5838,15N,92
5840,1H,249
5840,13C,44
5842,1H,583
5842,13C,448
5842,15N,116
5843,1H,636
5843,13C,493
5843,15N,111
5844,1H,507
5844,13C,389
5844,15N,89
5845,1H,550
5845,13C,417
5845,15N,110
5846,1H,527
5846,13C,377
5846,15N,82
5847,1H,293
5847,13C,201
5847,15N,49
5848,1H,258
5849,1H,412
5849,13C,338
5849,15N,83
5850,1H,746
5850,13C,439
5850,15N,153
5851,1H,187
5851,15N,33
5852,1H,212
5852,13C,153
5852,15N,69
5853,1H,240
5853,13C,706
5853,15N,240
5854,1H,250
5854,13C,759
5854,15N,250
5856,1H,263
5856,13C,749
5856,15N,263
5857,1H,190
5857,13C,175
5857,15N,43
5858,1H,1312
5858,15N,1312
5859,1H,113
5859,13C,72
5859,15N,19
5860,1H,165
5860,13C,93
5860,15N,35
5861,1H,329
5861,13C,462
5861,15N,159
5862,1H,580
5862,13C,381
5862,15N,122
5863,1H,219
5863,13C,685
5863,15N,219
5864,1H,10
5865,1H,169
5866,1H,688
5866,13C,282
5866,15N,122
5867,1H,342
5867,13C,289
5867,15N,67
5868,1H,397
5868,13C,269
5868,15N,82
5869,1H,154
5870,1H,70
5871,1H,540
5871,13C,407
5871,15N,112
5872,1H,534
5872,13C,562
5872,15N,146
5873,1H,421
5873,13C,351
5873,15N,76
5874,1H,635
5874,13C,282
5874,15N,140
5875,1H,294
5875,13C,175
5875,15N,61
5876,1H,989
5876,13C,563
5876,15N,182
5877,15N,43
5878,1H,877
5878,13C,676
5878,15N,162
5879,1H,719
5879,13C,563
5879,15N,152
5880,1H,577
5880,13C,452
5880,15N,108
5881,1H,257
5882,1H,142
5882,13C,438
5882,15N,137
5883,1H,85
5884,1H,821
5884,13C,618
5884,15N,142
5885,1H,570
5885,13C,391
5885,15N,116
5886,1H,389
5886,13C,776
5886,15N,389
5887,1H,586
5887,13C,379
5887,15N,138
5888,1H,136
5888,13C,237
5888,15N,129
5889,1H,132
5890,1H,65
5891,1H,548
5891,13C,443
5891,15N,93
5892,1H,493
5892,13C,400
5892,15N,87
5893,1H,152
5893,13C,301
5893,15N,152
5894,1H,145
5894,13C,280
5894,15N,82
5895,1H,352
5895,13C,251
5895,15N,91
5896,1H,152
5896,13C,153
5896,15N,152
5897,1H,730
5897,13C,639
5897,15N,143
5898,1H,428
5898,13C,642
5898,15N,217
5899,1H,658
5899,13C,413
5899,15N,131
5900,1H,337
5900,15N,65
5901,1H,186
5902,1H,623
5902,13C,455
5902,15N,102
5903,1H,144
5903,13C,284
5903,15N,144
5904,1H,432
5904,13C,442
5904,15N,101
5905,1H,67
5905,13C,13
5905,15N,66
5906,1H,471
5906,13C,451
5906,15N,98
5907,1H,837
5907,13C,601
5907,15N,155
5908,1H,67
5908,15N,66
5909,1H,62
5909,13C,125
5909,15N,62
5910,1H,62
5910,15N,62
5911,1H,202
5911,13C,112
5912,1H,719
5912,13C,535
5912,15N,121
5914,1H,25
5915,1H,41
5916,1H,93
5917,1H,278
5917,13C,566
5917,15N,278
5918,1H,149
5918,13C,439
5918,15N,149
5919,1H,253
5919,13C,110
5919,15N,20
5920,1H,486
5920,13C,344
5920,15N,89
5921,1H,603
5921,13C,487
5921,15N,121
5922,1H,216
5923,1H,51
5923,13C,51
5923,15N,51
5924,1H,618
5924,13C,358
5924,15N,129
5925,1H,56
5925,13C,56
5925,15N,56
5927,1H,189
5928,1H,784
5928,13C,585
5928,15N,129
5929,1H,776
5929,13C,559
5929,15N,142
5930,1H,299
5930,13C,290
